CustomerID,PurchaseDate,AmountSpent
597,2021-02-07 10:49:59.124871,147.88
130,2021-02-07 12:33:15.442487,314.04
2205,2021-02-07 13:05:38.081585,57.83
1833,2021-02-07 13:31:05.237859,93.05
2815,2021-02-07 14:16:23.218840,290.35
2909,2021-02-07 14:35:54.091912,119.23
2532,2021-02-07 15:43:29.852664,96.62
800,2021-02-07 16:07:25.985777,89.94
45,2021-02-07 16:17:54.825090,458.02
1742,2021-02-07 17:04:58.203506,102.24
156,2021-02-07 17:50:27.170733,94.29
367,2021-02-07 18:33:17.695836,155.55
2749,2021-02-07 18:39:46.226804,186.78
2787,2021-02-07 18:44:23.888022,270.59
1623,2021-02-07 18:49:56.107254,105.76
422,2021-02-07 18:53:34.783484,189.0
117,2021-02-07 18:56:28.560309,54.52
2278,2021-02-07 19:29:09.677242,212.23
347,2021-02-07 19:34:15.507807,524.28
1501,2021-02-07 19:35:24.885109,69.11
1128,2021-02-07 20:13:30.738567,153.59
2195,2021-02-07 20:15:58.692385,164.32
1329,2021-02-07 20:19:33.716039,306.9
166,2021-02-07 20:40:14.673073,144.08
2644,2021-02-07 21:01:51.935817,113.47
2963,2021-02-07 22:24:25.419201,128.45
1585,2021-02-07 23:14:19.520190,88.75
2785,2021-02-07 23:30:55.320527,78.65
821,2021-02-07 23:41:04.501539,117.33
2016,2021-02-08 00:53:54.247717,61.57
1037,2021-02-08 01:21:25.846333,66.03
1213,2021-02-08 01:42:08.908621,36.71
1693,2021-02-08 03:16:28.193754,25.73
448,2021-02-08 04:35:54.258489,505.09
2978,2021-02-08 06:14:34.281794,110.14
1682,2021-02-08 08:04:16.685301,71.83
1626,2021-02-08 08:09:51.628965,68.83
2512,2021-02-08 09:49:48.719694,100.57
11,2021-02-08 09:53:05.947312,73.85
161,2021-02-08 11:10:45.218074,90.21
2285,2021-02-08 11:51:32.278739,171.86
1934,2021-02-08 12:27:10.979389,72.99
1827,2021-02-08 12:40:18.562437,68.18
2552,2021-02-08 15:12:43.536309,48.23
153,2021-02-08 16:03:43.846717,178.45
2700,2021-02-08 16:28:57.174147,165.19
2909,2021-02-08 17:22:45.596817,51.58
2637,2021-02-08 17:37:44.762790,152.96
1380,2021-02-08 17:56:04.368632,134.96
2962,2021-02-08 18:09:13.918467,275.97
2734,2021-02-08 19:12:23.353976,362.02
2271,2021-02-08 19:19:08.432120,84.21
1441,2021-02-08 19:38:08.009041,134.04
1722,2021-02-08 20:38:57.013839,112.37
1119,2021-02-08 20:47:33.791098,92.38
1902,2021-02-08 20:49:27.921859,113.17
1456,2021-02-08 22:23:12.778742,452.25
784,2021-02-08 22:49:18.581943,187.89
1864,2021-02-08 23:27:45.291459,342.8
943,2021-02-08 23:32:16.093717,55.92
2687,2021-02-09 01:17:31.575286,76.58
1905,2021-02-09 01:49:14.191240,48.12
1077,2021-02-09 03:03:45.572712,84.6
728,2021-02-09 03:20:24.232886,67.69
72,2021-02-09 03:20:37.512796,136.11
1743,2021-02-09 03:34:29.573784,78.7
2329,2021-02-09 03:59:49.372765,271.35
2234,2021-02-09 06:08:32.371221,84.52
1116,2021-02-09 06:23:15.867591,74.16
1202,2021-02-09 06:34:13.459375,142.12
1925,2021-02-09 07:18:38.030032,58.08
1396,2021-02-09 08:12:50.943441,80.01
451,2021-02-09 08:42:18.643540,161.43
389,2021-02-09 08:53:55.951953,90.94
1860,2021-02-09 09:01:21.850016,100.95
2927,2021-02-09 09:53:31.660980,67.24
385,2021-02-09 09:54:48.258526,296.12
2712,2021-02-09 10:02:01.066599,86.52
549,2021-02-09 10:36:10.476172,137.92
561,2021-02-09 10:51:00.149032,60.08
1782,2021-02-09 11:01:03.137904,83.09
806,2021-02-09 11:30:36.253507,102.9
2889,2021-02-09 11:46:31.138608,171.67
1110,2021-02-09 12:03:54.567401,108.78
298,2021-02-09 12:16:20.684394,121.3
1555,2021-02-09 13:03:15.956474,62.01
2862,2021-02-09 13:42:17.776863,101.6
745,2021-02-09 14:10:59.193690,160.13
677,2021-02-09 14:29:53.808770,112.32
770,2021-02-09 14:46:40.253188,82.5
1677,2021-02-09 15:34:00.371472,166.15
1529,2021-02-09 16:52:55.236290,27.55
1508,2021-02-09 17:28:11.645778,154.7
257,2021-02-09 18:09:22.352084,107.98
963,2021-02-09 18:10:15.770331,73.65
960,2021-02-09 18:47:17.576947,63.4
2214,2021-02-09 18:58:50.344568,466.09
457,2021-02-09 19:23:58.100107,86.7
659,2021-02-09 19:48:41.384795,56.04
1035,2021-02-09 21:25:20.735947,94.25
2594,2021-02-09 21:33:07.364221,246.45
2858,2021-02-09 21:34:19.797139,29.78
567,2021-02-09 21:35:00.387073,111.93
1218,2021-02-09 21:46:43.007109,125.11
462,2021-02-09 21:52:44.393391,507.13
1666,2021-02-09 22:16:08.277412,312.47
849,2021-02-10 01:32:50.082416,139.58
634,2021-02-10 01:46:31.649139,193.48
365,2021-02-10 02:08:41.769502,118.41
2872,2021-02-10 02:19:53.304384,461.43
2119,2021-02-10 02:36:46.439775,143.58
1747,2021-02-10 02:37:12.580853,137.52
404,2021-02-10 02:51:07.820052,85.69
2815,2021-02-10 03:45:05.037333,319.45
2385,2021-02-10 03:54:55.538701,47.22
1262,2021-02-10 04:49:38.165155,76.95
767,2021-02-10 04:53:57.400540,96.75
1826,2021-02-10 05:34:31.360695,331.38
1442,2021-02-10 06:27:25.719100,66.09
437,2021-02-10 08:06:54.404624,92.46
441,2021-02-10 08:10:32.444388,232.42
1383,2021-02-10 08:56:05.890207,68.0
1965,2021-02-10 09:24:24.252101,99.51
383,2021-02-10 09:59:21.483964,92.69
1908,2021-02-10 10:06:22.456409,89.25
1054,2021-02-10 10:13:42.239429,387.18
2776,2021-02-10 11:01:45.687457,60.36
1021,2021-02-10 11:03:36.006946,71.03
1097,2021-02-10 11:14:48.840312,117.35
584,2021-02-10 11:34:39.378677,211.23
2084,2021-02-10 14:15:13.954273,44.66
143,2021-02-10 14:52:40.844561,180.42
964,2021-02-10 15:17:43.020236,296.98
771,2021-02-10 15:37:52.417319,102.53
65,2021-02-10 15:39:00.604748,49.09
654,2021-02-10 15:44:29.207914,414.21
2144,2021-02-10 17:20:52.812673,85.75
2488,2021-02-10 18:12:42.776364,73.78
1540,2021-02-10 19:33:37.438170,49.83
1458,2021-02-10 20:43:46.532821,168.69
1230,2021-02-10 20:52:18.186687,98.52
2623,2021-02-10 21:05:21.200360,93.63
1297,2021-02-10 21:07:30.834583,108.53
339,2021-02-10 21:55:23.902822,75.94
338,2021-02-11 01:03:18.610430,546.31
600,2021-02-11 01:22:09.701294,116.29
1905,2021-02-11 01:36:29.991165,65.38
136,2021-02-11 03:03:18.787348,301.06
1975,2021-02-11 03:30:52.420662,49.31
2092,2021-02-11 03:35:41.402409,159.16
100,2021-02-11 04:14:14.188739,85.53
689,2021-02-11 05:15:04.936920,71.81
2290,2021-02-11 05:26:16.116549,34.59
675,2021-02-11 06:48:49.259409,39.69
2701,2021-02-11 07:13:12.694235,319.47
30,2021-02-11 08:42:47.547398,114.16
1874,2021-02-11 08:59:58.346007,51.1
2970,2021-02-11 09:25:18.727119,225.45
2664,2021-02-11 09:45:09.622153,82.35
245,2021-02-11 10:40:33.221313,136.04
1995,2021-02-11 11:41:39.508385,110.86
553,2021-02-11 12:47:36.060850,152.63
1952,2021-02-11 13:15:15.127468,290.17
1136,2021-02-11 14:05:05.418965,111.64
321,2021-02-11 15:40:49.962614,102.15
1284,2021-02-11 15:47:07.523564,198.99
2209,2021-02-11 16:01:42.906526,75.57
2346,2021-02-11 16:01:50.507491,78.43
2492,2021-02-11 16:36:48.876586,82.82
556,2021-02-11 18:06:58.409715,123.21
541,2021-02-11 18:45:58.049299,260.25
2940,2021-02-11 19:15:25.247284,76.9
2116,2021-02-11 19:35:45.131805,230.2
5,2021-02-11 19:58:07.808853,99.42
334,2021-02-11 23:29:07.216204,157.13
2095,2021-02-12 00:07:08.303155,94.36
1826,2021-02-12 00:28:49.409986,265.26
2538,2021-02-12 00:30:13.944166,96.86
1461,2021-02-12 01:17:38.390979,58.26
234,2021-02-12 02:14:42.634408,84.14
2026,2021-02-12 03:06:18.704432,309.18
2819,2021-02-12 03:29:22.046452,38.2
130,2021-02-12 03:44:19.027581,134.37
2278,2021-02-12 04:17:33.603730,96.78
2715,2021-02-12 04:30:23.357736,94.41
2171,2021-02-12 04:32:12.086085,60.26
504,2021-02-12 05:21:43.953245,61.57
32,2021-02-12 05:31:05.259089,44.85
2994,2021-02-12 06:24:00.626403,73.52
1118,2021-02-12 06:44:30.958012,80.37
2758,2021-02-12 07:08:45.442791,54.72
1248,2021-02-12 07:38:12.187268,44.29
242,2021-02-12 08:06:14.615339,157.34
2578,2021-02-12 08:10:20.642954,74.9
1904,2021-02-12 09:01:55.095309,89.82
2206,2021-02-12 09:56:55.798677,35.9
1504,2021-02-12 09:57:12.440661,109.16
1898,2021-02-12 10:30:35.659549,52.57
137,2021-02-12 12:07:39.848296,66.55
561,2021-02-12 12:27:58.228373,59.14
1995,2021-02-12 12:50:19.782398,127.44
2703,2021-02-12 13:15:01.079878,351.83
2124,2021-02-12 15:16:35.236007,83.45
1887,2021-02-12 16:04:11.155038,439.85
281,2021-02-12 16:56:50.824559,80.11
2437,2021-02-12 17:35:01.443478,296.67
505,2021-02-12 18:32:41.158286,108.44
1347,2021-02-12 19:06:48.782605,279.57
2601,2021-02-12 19:10:56.309911,364.35
2641,2021-02-12 19:12:30.680825,62.09
381,2021-02-12 19:13:41.985207,439.63
2460,2021-02-12 19:14:17.049081,142.04
2518,2021-02-12 19:14:34.937272,81.39
2587,2021-02-12 22:17:11.134782,73.24
1485,2021-02-12 23:28:15.046050,96.62
543,2021-02-13 00:24:28.696247,413.47
1477,2021-02-13 00:36:30.247531,72.1
1907,2021-02-13 00:40:36.902452,77.07
2048,2021-02-13 00:44:23.105941,93.16
2755,2021-02-13 00:46:19.871963,206.38
2011,2021-02-13 00:55:43.122560,104.16
2323,2021-02-13 01:09:35.984686,102.74
2439,2021-02-13 02:28:29.528329,222.87
128,2021-02-13 02:33:58.476276,46.49
732,2021-02-13 03:26:29.984648,67.66
201,2021-02-13 04:13:58.800750,19.18
333,2021-02-13 04:24:04.855442,151.7
1798,2021-02-13 04:45:40.417926,133.93
2915,2021-02-13 05:34:42.395429,166.79
2269,2021-02-13 06:14:57.059537,82.95
2238,2021-02-13 06:38:47.583403,268.8
633,2021-02-13 07:23:15.245020,111.35
2298,2021-02-13 07:44:15.735924,78.09
1054,2021-02-13 07:45:00.770141,422.7
2552,2021-02-13 08:12:02.385094,83.82
2385,2021-02-13 08:39:45.169923,83.9
1663,2021-02-13 09:23:48.834351,48.42
54,2021-02-13 09:35:28.256737,85.34
741,2021-02-13 10:31:56.061566,109.48
376,2021-02-13 10:53:24.343697,61.31
1767,2021-02-13 11:14:17.135738,118.08
1160,2021-02-13 11:18:42.358428,196.18
2030,2021-02-13 11:28:09.676892,62.52
1445,2021-02-13 12:53:25.405321,71.14
556,2021-02-13 14:13:55.579733,99.87
1758,2021-02-13 15:22:12.114858,168.13
506,2021-02-13 15:23:38.987613,87.82
457,2021-02-13 16:05:23.612253,65.24
2007,2021-02-13 16:27:24.897519,109.57
1214,2021-02-13 16:30:54.993870,193.66
64,2021-02-13 17:14:13.678339,112.35
2092,2021-02-13 17:33:43.954971,307.12
2106,2021-02-13 17:41:26.124916,144.08
556,2021-02-13 18:34:30.375400,103.04
2311,2021-02-13 18:53:13.687095,56.14
2093,2021-02-13 19:03:10.208129,433.77
1587,2021-02-13 19:42:55.796552,92.95
453,2021-02-13 21:02:57.718419,48.83
2389,2021-02-13 22:27:33.001052,66.7
2750,2021-02-13 23:52:28.315669,81.3
707,2021-02-13 23:56:04.335642,77.25
224,2021-02-14 00:07:18.086368,131.99
1162,2021-02-14 00:24:40.797387,74.93
1394,2021-02-14 00:38:10.832898,444.62
339,2021-02-14 00:44:07.167635,125.53
54,2021-02-14 01:15:34.166315,111.06
553,2021-02-14 01:20:15.145081,124.48
870,2021-02-14 01:20:52.876433,137.71
2561,2021-02-14 01:45:31.745146,72.75
2181,2021-02-14 02:08:15.881734,168.27
2597,2021-02-14 04:15:26.602496,26.85
1263,2021-02-14 04:36:31.190142,534.05
1124,2021-02-14 05:27:40.117689,104.06
318,2021-02-14 05:27:50.552685,71.08
2381,2021-02-14 05:38:06.249367,103.44
403,2021-02-14 05:56:40.296947,80.76
2472,2021-02-14 08:36:57.578949,200.65
54,2021-02-14 09:34:32.303082,76.49
2291,2021-02-14 09:34:33.438057,72.01
254,2021-02-14 09:41:25.149584,302.58
2547,2021-02-14 10:57:00.238769,147.62
1239,2021-02-14 11:37:06.915359,109.91
186,2021-02-14 12:37:12.681595,60.53
2242,2021-02-14 13:00:08.457554,91.66
1717,2021-02-14 13:24:55.090442,63.15
2700,2021-02-14 13:38:31.782537,214.99
1253,2021-02-14 14:25:09.791343,133.72
266,2021-02-14 15:04:52.271193,61.03
1518,2021-02-14 16:15:50.733063,134.28
1097,2021-02-14 16:19:36.756645,105.01
1282,2021-02-14 16:35:46.365767,58.84
1246,2021-02-14 17:13:55.258121,72.48
2409,2021-02-14 17:45:07.136500,113.29
852,2021-02-14 19:28:28.991087,89.98
2121,2021-02-14 20:12:31.700644,318.05
2351,2021-02-14 20:20:06.617181,129.44
145,2021-02-14 22:03:24.609895,62.72
1397,2021-02-15 00:30:29.643938,72.76
2135,2021-02-15 00:37:46.730818,334.29
2542,2021-02-15 00:58:30.875219,123.18
2482,2021-02-15 02:19:21.068738,56.63
1348,2021-02-15 02:25:47.293192,453.01
2335,2021-02-15 02:49:38.596244,70.12
23,2021-02-15 03:22:16.717290,121.81
215,2021-02-15 03:54:58.783978,52.45
2308,2021-02-15 04:03:17.134098,93.49
1278,2021-02-15 04:24:21.661275,67.72
2926,2021-02-15 04:54:55.227963,403.42
182,2021-02-15 06:08:57.798283,121.61
1241,2021-02-15 06:28:04.024411,99.94
454,2021-02-15 07:10:52.374573,176.93
1115,2021-02-15 07:15:24.902540,47.69
972,2021-02-15 08:00:47.648612,101.87
984,2021-02-15 08:15:20.790631,85.85
1453,2021-02-15 08:43:27.886370,83.12
449,2021-02-15 09:51:00.659156,125.16
2110,2021-02-15 09:53:30.959008,55.57
1674,2021-02-15 10:24:28.352291,77.3
1938,2021-02-15 11:05:30.183446,74.32
1300,2021-02-15 11:08:37.061589,116.58
1161,2021-02-15 11:11:57.654157,235.07
458,2021-02-15 11:30:21.904107,39.57
1739,2021-02-15 12:31:19.118254,46.36
1394,2021-02-15 13:13:17.549635,459.58
1514,2021-02-15 15:18:58.630981,62.57
535,2021-02-15 15:24:41.439536,112.72
1584,2021-02-15 15:59:26.087302,121.53
285,2021-02-15 19:16:19.043880,70.46
1835,2021-02-15 20:43:29.784707,76.73
1634,2021-02-16 00:15:22.702152,81.57
2120,2021-02-16 00:17:40.299456,351.41
1314,2021-02-16 01:13:07.915829,103.03
2453,2021-02-16 02:11:57.733181,149.83
2968,2021-02-16 02:27:56.189436,267.41
792,2021-02-16 04:57:45.173276,78.4
2747,2021-02-16 05:27:55.593682,47.79
1,2021-02-16 05:56:13.107083,52.29
2999,2021-02-16 06:10:25.135297,144.23
2832,2021-02-16 07:02:00.580626,129.6
470,2021-02-16 07:29:10.258078,196.86
1012,2021-02-16 07:32:54.000699,80.05
28,2021-02-16 07:34:55.506122,73.74
805,2021-02-16 08:22:34.224003,100.88
755,2021-02-16 09:01:00.666179,87.21
2204,2021-02-16 09:12:24.506844,207.32
125,2021-02-16 09:37:07.684624,64.87
171,2021-02-16 10:53:57.433812,73.58
1497,2021-02-16 11:02:36.716993,252.37
1695,2021-02-16 11:08:01.886167,78.99
1040,2021-02-16 11:12:58.978930,79.24
1010,2021-02-16 12:15:01.936866,73.1
1782,2021-02-16 12:29:54.110632,62.11
2826,2021-02-16 12:36:21.146621,465.63
1741,2021-02-16 13:02:56.663197,323.6
1576,2021-02-16 13:42:44.987151,325.0
2360,2021-02-16 14:50:32.523044,65.46
616,2021-02-16 15:39:32.639803,0.75
2674,2021-02-16 15:42:50.048569,66.68
2933,2021-02-16 17:00:27.995839,20.35
518,2021-02-16 17:19:44.070205,71.15
2023,2021-02-16 17:46:30.988508,115.79
272,2021-02-16 21:42:04.808550,57.67
688,2021-02-16 21:42:43.857194,112.6
2478,2021-02-16 21:43:33.283057,32.72
1125,2021-02-16 22:25:44.575512,104.91
2424,2021-02-16 22:36:38.230751,82.91
2153,2021-02-17 01:22:51.624821,144.29
1610,2021-02-17 02:36:50.698899,171.25
146,2021-02-17 02:37:41.924934,60.63
1948,2021-02-17 02:38:21.344061,259.17
664,2021-02-17 02:39:48.798339,29.12
746,2021-02-17 02:47:41.761360,44.86
717,2021-02-17 03:39:38.082958,423.52
2125,2021-02-17 04:02:15.064850,41.42
781,2021-02-17 04:08:26.637461,112.13
2714,2021-02-17 04:10:56.767453,82.83
269,2021-02-17 05:14:42.204280,87.59
369,2021-02-17 06:39:43.728244,43.28
1606,2021-02-17 06:58:45.231543,137.63
442,2021-02-17 07:20:10.597287,56.4
1307,2021-02-17 08:10:29.912156,53.96
2695,2021-02-17 08:23:35.893342,120.43
2484,2021-02-17 08:56:03.240126,158.33
2639,2021-02-17 09:07:09.733579,448.9
964,2021-02-17 09:47:35.860613,153.71
1353,2021-02-17 10:22:44.385333,221.44
527,2021-02-17 10:37:46.067726,116.67
695,2021-02-17 10:46:17.813046,23.21
980,2021-02-17 11:43:11.113398,96.11
2910,2021-02-17 12:32:06.344270,130.26
2304,2021-02-17 13:38:04.216911,55.95
356,2021-02-17 14:34:41.851626,147.82
1403,2021-02-17 15:06:12.037861,134.71
1758,2021-02-17 16:13:21.949082,142.23
1434,2021-02-17 16:30:28.999869,147.71
1863,2021-02-17 16:44:54.310422,109.14
1236,2021-02-17 17:04:27.643837,254.98
1625,2021-02-17 17:21:40.302700,96.65
2475,2021-02-17 18:11:29.980904,41.57
419,2021-02-17 18:53:04.989685,197.27
1322,2021-02-17 18:53:28.122587,131.93
2656,2021-02-17 19:34:08.421007,80.82
702,2021-02-17 19:57:45.744173,247.86
1822,2021-02-17 22:31:34.828656,216.1
111,2021-02-17 22:34:43.489615,253.2
1423,2021-02-17 23:58:38.867040,51.47
2791,2021-02-18 00:15:47.329180,29.28
791,2021-02-18 00:30:39.195621,75.37
2806,2021-02-18 00:32:16.668466,155.92
1482,2021-02-18 01:01:30.737720,428.4
1885,2021-02-18 01:11:53.639972,221.24
196,2021-02-18 01:15:02.192217,80.36
2423,2021-02-18 01:29:05.020278,50.13
2123,2021-02-18 01:39:56.950136,105.07
1567,2021-02-18 01:43:41.087819,65.03
720,2021-02-18 02:09:17.246937,94.83
2255,2021-02-18 02:09:39.687151,81.38
398,2021-02-18 02:18:49.860584,140.02
310,2021-02-18 02:35:43.924066,120.83
1885,2021-02-18 02:57:18.676687,193.31
2506,2021-02-18 03:15:23.247678,124.39
239,2021-02-18 03:21:14.318351,102.47
2896,2021-02-18 03:42:51.532139,127.66
1679,2021-02-18 04:18:36.749322,359.15
2420,2021-02-18 05:29:18.505575,50.72
215,2021-02-18 05:32:51.201387,45.88
710,2021-02-18 05:35:54.661431,80.72
939,2021-02-18 05:55:35.502611,129.73
88,2021-02-18 06:17:00.280252,76.86
2900,2021-02-18 07:41:49.455038,62.08
2278,2021-02-18 11:32:54.215006,244.01
2693,2021-02-18 12:14:27.980262,369.48
1925,2021-02-18 12:19:55.687841,45.58
1355,2021-02-18 12:40:51.478498,63.24
2779,2021-02-18 12:45:40.535993,212.43
1695,2021-02-18 14:13:06.753813,80.54
2964,2021-02-18 14:22:44.710868,242.42
482,2021-02-18 14:48:35.241855,71.11
1986,2021-02-18 15:22:21.640339,36.19
1184,2021-02-18 17:34:56.599531,79.58
2281,2021-02-18 20:11:32.998824,425.08
1862,2021-02-18 20:22:06.388657,76.77
1235,2021-02-18 20:34:29.935439,407.92
485,2021-02-18 21:19:35.550985,296.33
457,2021-02-18 21:41:27.815235,77.69
1957,2021-02-18 21:49:47.645314,92.48
1528,2021-02-18 22:32:09.101127,66.93
2834,2021-02-18 23:39:37.396250,84.74
2841,2021-02-19 00:33:08.698549,465.09
2333,2021-02-19 01:36:11.844655,55.53
2767,2021-02-19 02:20:47.840570,73.58
1896,2021-02-19 04:39:19.706482,232.38
2413,2021-02-19 04:43:50.192911,98.85
2211,2021-02-19 04:53:06.619668,52.88
313,2021-02-19 05:58:04.129435,143.56
2762,2021-02-19 06:12:43.298389,40.31
1626,2021-02-19 06:32:33.627400,93.13
2609,2021-02-19 06:49:59.851545,60.78
2657,2021-02-19 06:56:51.690626,362.94
2011,2021-02-19 06:58:44.099543,61.74
2449,2021-02-19 07:15:26.555491,63.96
2460,2021-02-19 08:43:27.754057,85.95
2059,2021-02-19 09:40:13.469026,102.6
2074,2021-02-19 11:25:36.509712,174.52
1133,2021-02-19 11:39:57.783237,40.72
2115,2021-02-19 11:53:39.366781,40.92
147,2021-02-19 12:33:37.047929,174.17
2624,2021-02-19 12:35:59.809951,95.32
442,2021-02-19 12:57:01.605457,52.97
2516,2021-02-19 14:10:05.942406,95.72
658,2021-02-19 14:25:07.827175,474.92
2402,2021-02-19 16:30:31.262517,134.85
2114,2021-02-19 17:54:43.854843,190.06
395,2021-02-19 19:50:02.720652,13.62
2048,2021-02-19 20:08:26.671831,83.99
82,2021-02-19 20:35:39.090838,198.17
2019,2021-02-19 20:49:43.069033,76.41
2538,2021-02-19 23:29:45.494626,41.36
2622,2021-02-19 23:57:38.511331,66.22
254,2021-02-20 00:01:24.020690,213.39
2568,2021-02-20 00:07:39.667809,43.22
1037,2021-02-20 00:35:18.830581,48.58
332,2021-02-20 01:26:50.252714,159.8
2397,2021-02-20 01:34:23.805881,93.96
203,2021-02-20 01:39:26.249693,100.91
1949,2021-02-20 01:53:36.391799,31.1
1029,2021-02-20 02:58:15.298330,413.27
2463,2021-02-20 03:25:30.697323,163.29
95,2021-02-20 04:04:40.907252,209.59
1063,2021-02-20 04:32:45.240695,88.27
1212,2021-02-20 06:21:15.595245,123.06
893,2021-02-20 06:55:12.895985,487.42
1108,2021-02-20 07:50:41.701742,91.38
2977,2021-02-20 08:04:50.731744,76.22
814,2021-02-20 08:34:32.082797,54.59
1813,2021-02-20 09:28:42.818575,67.41
2089,2021-02-20 10:23:49.782475,58.53
604,2021-02-20 10:36:45.608129,87.24
2606,2021-02-20 10:37:13.683604,125.5
2742,2021-02-20 11:23:54.022128,44.34
2475,2021-02-20 11:23:59.704566,92.66
42,2021-02-20 13:01:02.892157,44.25
361,2021-02-20 13:24:53.510776,223.47
2135,2021-02-20 14:08:37.952260,325.65
2201,2021-02-20 14:43:06.547053,40.13
2561,2021-02-20 14:45:19.925763,129.93
2474,2021-02-20 16:49:08.162678,244.68
700,2021-02-20 17:17:04.162327,151.67
681,2021-02-20 18:18:04.450371,118.37
2017,2021-02-20 19:01:09.910317,458.22
2826,2021-02-20 19:14:00.994954,505.32
213,2021-02-20 19:39:31.547081,196.81
364,2021-02-20 20:01:09.710014,124.83
1241,2021-02-20 20:11:54.780188,86.31
1564,2021-02-20 20:39:19.800089,108.36
1501,2021-02-20 20:45:32.559808,62.74
2291,2021-02-20 21:09:58.023253,93.57
1883,2021-02-20 21:17:41.453825,116.01
2585,2021-02-20 21:34:56.473347,128.42
1907,2021-02-20 22:06:05.261832,118.91
488,2021-02-20 22:08:37.578416,248.04
952,2021-02-20 22:51:26.634403,72.23
2628,2021-02-20 23:01:06.118236,230.02
1111,2021-02-20 23:01:56.560721,431.42
1330,2021-02-21 00:09:48.381061,70.64
865,2021-02-21 01:11:15.907676,77.88
566,2021-02-21 01:40:54.007029,69.92
1688,2021-02-21 02:25:25.824705,81.58
909,2021-02-21 02:43:05.996812,77.56
1065,2021-02-21 02:55:10.994970,75.01
1413,2021-02-21 03:06:41.856166,378.18
1719,2021-02-21 04:10:41.997070,152.26
1123,2021-02-21 04:38:43.434837,45.4
663,2021-02-21 05:26:54.059847,223.54
80,2021-02-21 06:00:15.266782,36.76
1098,2021-02-21 06:28:12.655388,203.01
847,2021-02-21 07:20:39.993048,94.09
257,2021-02-21 07:40:15.362545,61.14
2119,2021-02-21 07:55:40.305001,41.45
2780,2021-02-21 07:56:36.535910,89.27
39,2021-02-21 08:42:36.002827,131.07
726,2021-02-21 10:08:01.888211,103.25
338,2021-02-21 10:08:37.451414,431.74
2795,2021-02-21 10:20:58.345280,76.93
1426,2021-02-21 11:10:58.919749,52.74
123,2021-02-21 11:54:41.320103,43.65
1403,2021-02-21 11:57:47.360246,232.85
2912,2021-02-21 12:50:58.281917,133.01
110,2021-02-21 13:06:10.731867,97.3
1207,2021-02-21 13:19:28.898640,89.01
2142,2021-02-21 14:23:38.807928,132.22
2184,2021-02-21 14:39:33.709681,124.85
1463,2021-02-21 15:43:34.628628,260.85
2041,2021-02-21 16:45:58.446121,58.97
2789,2021-02-21 17:15:23.489147,250.63
1858,2021-02-21 17:35:01.260474,206.45
2908,2021-02-21 17:38:42.925989,108.6
1758,2021-02-21 17:52:50.948788,160.3
841,2021-02-21 18:56:41.410237,139.82
714,2021-02-21 18:59:02.314445,104.3
2478,2021-02-21 19:01:38.623723,96.32
176,2021-02-21 20:11:20.290597,106.2
1474,2021-02-21 20:56:53.703388,141.85
421,2021-02-21 21:02:14.086791,84.95
2012,2021-02-21 22:09:18.100725,108.19
2766,2021-02-22 00:15:15.833274,53.08
1784,2021-02-22 01:01:01.402673,23.64
111,2021-02-22 01:11:58.862861,214.72
17,2021-02-22 01:17:22.456892,443.42
2723,2021-02-22 01:17:58.603323,138.24
2030,2021-02-22 01:48:54.261981,53.24
308,2021-02-22 02:15:12.963647,417.07
1994,2021-02-22 02:31:57.788380,76.18
1134,2021-02-22 02:49:23.332442,187.91
1266,2021-02-22 03:04:03.495997,66.8
187,2021-02-22 03:38:01.628412,155.57
2645,2021-02-22 03:57:02.485092,58.0
923,2021-02-22 04:27:09.538976,65.31
2589,2021-02-22 04:56:11.311585,63.83
827,2021-02-22 05:09:57.537723,55.29
437,2021-02-22 06:48:57.509178,152.78
1962,2021-02-22 07:03:13.312957,91.4
20,2021-02-22 07:44:08.106720,46.32
1841,2021-02-22 08:24:12.524396,148.55
2822,2021-02-22 08:30:45.574219,42.97
2341,2021-02-22 09:18:26.179527,62.81
540,2021-02-22 09:22:58.218588,93.18
2076,2021-02-22 10:04:09.847239,57.32
897,2021-02-22 10:15:04.873578,167.97
2387,2021-02-22 11:12:09.743510,68.07
1875,2021-02-22 11:55:53.628358,267.48
101,2021-02-22 12:31:17.179469,92.41
2019,2021-02-22 13:35:21.695947,48.13
2456,2021-02-22 14:00:47.630683,111.96
716,2021-02-22 14:08:33.348209,37.2
999,2021-02-22 14:40:19.597601,92.96
1996,2021-02-22 15:08:53.658075,153.6
1671,2021-02-22 15:19:13.222283,151.44
2301,2021-02-22 15:26:14.561476,232.56
662,2021-02-22 15:59:59.968670,97.99
2439,2021-02-22 17:36:01.801931,187.27
1145,2021-02-22 18:16:29.150297,54.13
574,2021-02-22 18:24:38.095150,99.81
496,2021-02-22 19:53:40.889115,189.67
1130,2021-02-22 20:48:34.934833,122.35
2011,2021-02-22 20:56:57.040869,73.72
1311,2021-02-22 22:58:21.001990,321.14
967,2021-02-22 22:58:28.717093,79.22
1592,2021-02-22 23:06:55.854580,429.11
1590,2021-02-22 23:54:21.426246,73.8
121,2021-02-23 00:06:03.036893,53.15
1436,2021-02-23 00:57:57.515379,56.02
2706,2021-02-23 01:10:17.992447,59.34
2700,2021-02-23 01:52:00.971715,159.09
1762,2021-02-23 02:19:20.558015,60.2
67,2021-02-23 02:28:43.661443,61.04
